date;target_dollar_price;ACF - Crystal Sugar Futures;AFS - RANDE OF SOUTH AFRICA (TYPE A);ARB - Argentinian peso;ARS - Argentinian peso;AUD - Australian dollar;AUS - AUSTRALIAN DOLLAR (TYPE B);B20 - Global 2020;B3SAO - B3SA3 Future Contract;B40 - Global 2040;BGI - Live cattle;BRI - IBrX-50;BSE - BVMF SENSEX 30 Index Future Contract;CAD - Canadian dollar;CAN - CANADIAN DOLLAR (TYPE A);CCM - Cash- Settled Corn Futures;CCROO - CCRO3 Future Contract;CHF - SWISS FRANC;CHL - CHILEAN PESO (TYPE A);CIELO - CIEL3 Future Contract;CLP - CHILEAN PESO;CMIGP - CMIG4 Future Contract;CNH - Chinese Yuan (Type A);CNY - YUAN;COP - Milho base de preço Cascavel;CPG - Milho base de preço Paranaguá;CRV - Corn Price Basis – Rio Verde;CTM - Milho base de preço Triângulo Mineiro;DAP - ID x IPCA spread;DCO - OC1 x US Dollar Spread Futures;DDI - ID x US Dollar spread;DI1 - 1-day Interbank Deposits;DOL - US Dollar;ETH - Hydrous Ethanol;ETN - Anhydrous Ethanol;EUP - EURO (TYPE B);EUR - Euro;FRC - FRA on ID x US Dollar spread;FRO - FRA on OC1 x U.S. Dollar Spread;GBP - POUND STERLING;GBR - POUND STERLING (TYPE B);HSI - BVMF HANG SENG Futures Contracts;HYPEO - HYPE3 Future Contract;IAP - IPCA;ICF - 4/5 Arabica Coffee;IGM - IGP-M;IMV - Merval Future Index Contract;IND - Ibovespa;INK - Nikkei Future Index Contract;ISP - S&P 500;JAP - JAPANESE YEN (TYPE A);JPY - YEN;JSE - BVMF FTSE/JSE TOP 40 Index Future Contract;KFE - 6/7 Arabica Coffee;KROTO - KROT3 Future Contract;MEX - MEXICAN PESO (TYPE A);MIX - BVMF MICEX Index Future Contract;MXN - PESO;NOK - NORWEGIAN CROWN (TYPE A);NZD - NEW ZEALAND DOLLAR;NZL - NEW ZEALAND DOLLAR (TYPE B);OC1 - OC1 Futures Contract;OZ1 - Gold 250g.;PCARP - PCAR4 Future Contract;PETRP - PETR4 Future Contract;PSSAO - PSSA3 Future Contract;RUB - RUSSIAN RUBLE (TYPE A);SEK - SWEDISH KRONA (TYPE A);SFI - Cash-Settled Soybean;SJC - Soy Financial Cross Listing;SWI - SWISS FRANC (TYPE A);T10 - US T-Note;TRY - TURKISH LIRA;TUQ - TURKISH LIRA (TYPE A);USIMA - USIM5 Future Contract;VALEO - VALE3 Future Contract;VVARO - VVAR3 Future Contract;WDL - US Dollar futures Mini;WDO - Dollar Mini - WDO;WEU - MINI EURO;WIN - Ibovespa Mini;WSP - S&P 500;WTI - Oil Mini;ZAR - SOUTH AFRICAN RAND
01/01/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/02/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/03/2011;1.6500999999999997;;;;;1696.1784333333333;;;;132.4063;94.75428571428573;9792.0;;1685.6383333333333;;26.195;;;;;;;;;;;;;84103.86600000001;;85184.1946875;70083.9640625;1861.9817083333335;1068.576923076923;;;2259.8694;4.011666666666666;;2593.5675;;;;3194.935;285.75;452.845;;75047.5;;;;2046.5073333333332;;;;;;1352.094;;;;;;;;;;;;;;120.1719;;;;;;1663.08;;;70682.0;;;
01/04/2011;1.6616;;;;;1675.2375000000002;;;;132.8125;94.96285714285713;9845.0;;1681.823333333333;;25.814;;;;;;;;;;;;;84125.272;;86264.64645161289;69091.62258064514;1885.8083043478264;1064.7692307692307;;;2272.886;3.9773333333333336;;2622.912;;;;3194.935;281.21666666666664;455.389;;75487.83333333333;;;;2051.042;;;;;;1361.488;;;;;;;;;;;;;;120.3125;;;;;;1677.6985;;;71090.0;;;
01/05/2011;1.6759999999999997;;;;;1682.1440000000002;;;;132.9688;95.74857142857142;9960.0;;1705.14;;26.115000000000002;;;;;;;;;;;;;84078.948;;86528.7329032258;69015.3864516129;1898.361173913043;1055.923076923077;;;2265.2346000000002;4.037666666666667;;2624.5603333333333;;;;3194.935;280.8666666666667;455.389;;76204.33333333333;;;;2029.595;;;;;;1375.362;;;;;;;;;;;;;;119.2344;;;;;;1688.772;;;71774.0;;;
01/06/2011;1.6873;;;;;1685.9339999999997;;;;133.0;95.21142857142857;9862.0;;1714.1269999999997;;26.22;;;;;;;;;;;;;84162.99799999999;;86575.8070967742;68988.28806451613;1912.4098260869564;1062.2692307692307;;;2252.7666;3.9750000000000005;;2641.1813333333334;;;;3194.935;281.18333333333334;455.389;;75617.0;;;;2044.5974999999999;;;;;;1383.7044999999998;;;;;;;;;;;;;;119.8125;;;;;;1699.8305;;;71238.0;;;
01/07/2011;1.6830000000000003;;;;;1682.252;;;;133.25;95.94285714285714;9751.0;;1718.6255;;26.169999999999998;;;;;;;;;;;;;84043.25999999998;;86281.52419354841;68766.1129032258;1920.987260869565;1061.923076923077;;;2238.7096;3.844666666666667;;2653.0663333333337;;;;3195.89;280.76666666666665;455.389;;74871.71428571429;;;;2052.236;;;;;;1384.4620000000002;;;;;;;;;;;;;;120.6719;;;;;;1701.8775;;;70638.0;;;
01/08/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/09/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/10/2011;1.6868000000000003;;;;;1685.6305;;;;133.3125;96.42857142857143;9777.0;;1721.5597500000001;;26.424999999999997;;;;;;;;;;;;;83961.514;;86720.69225806453;68599.93741935483;1929.8829130434783;1059.923076923077;;;2243.8370000000004;3.65;;2658.436;;;;3195.89;281.7;455.389;;74907.0;;;;2064.7386666666666;;;;;;1386.9000000000003;;;;;;;;;;;;;;120.875;;;;;;1702.2469999999998;;;70618.0;;;
01/11/2011;1.6858999999999997;;;;;1676.2936666666667;;;;133.6563;96.55428571428571;9829.0;;1728.0984999999998;;26.679999999999996;;;;;;;;;;;;;83993.61200000001;;86790.39161290321;68736.26096774192;1931.3786086956518;1056.0;;;2248.9706;3.5240000000000005;;2666.450333333333;;;;3195.89;285.45;456.875;;75373.85714285714;;;;2050.3309999999997;;;;;;1393.8916666666664;;;;;;;;;;;;;;120.5469;;;;;;1702.1480000000001;;;71084.0;;;
01/12/2011;1.674;;;;;1674.304666666667;;;;133.875;96.37142857142855;10005.0;;1719.629;;26.895999999999997;;;;;;;;;;;;;84057.79000000001;;86059.69645161292;68654.4587096774;1915.60152173913;1051.9615384615386;;;2250.5978;3.6029999999999998;;2666.6526666666664;;;;3195.89;294.81666666666666;456.875;;76598.57142857143;;;;2037.9646666666667;;;;;;1394.5923333333333;;;;;;;;;;;;;;120.5625;;;;;;1688.663;;;72218.0;;;
01/13/2011;1.6702;;;;;1675.0176666666666;;;;134.0938;96.11;9850.0;;1712.1697500000002;;27.176;;;;;;;;;;;;;84188.512;;86252.66129032259;68661.92483870967;1906.3190434782614;1060.076923076923;;;2285.7034;3.588666666666667;;2672.861666666667;;;;3195.89;292.0;456.875;;75600.28571428571;;;;2038.6416666666664;;;;;;1383.0956666666668;;;;;;;;;;;;;;121.1094;;;;;;1679.8319999999999;;;71271.0;;;
01/14/2011;1.6845000000000003;;;;;1676.140333333333;;;;134.0313;97.08714285714284;9887.0;;1725.7400000000002;;27.148000000000003;;;;;;;;;;;;;84181.43400000001;;87985.62548387096;68510.94161290322;1936.817391304348;1061.6153846153845;;;2310.4816;3.3220000000000005;;2703.5266666666666;;;;3195.89;289.55;456.875;;75887.71428571429;;;;2053.799333333333;;;;;;1403.1653333333334;;;;;;;;;;;;;;120.8594;;;;;;1696.726;;;71488.0;;;
01/15/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/16/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/17/2011;1.6815000000000002;;;;;1681.309;;;;134.0625;97.35285714285715;9848.0;;1726.7425000000003;;27.43;;;;;;;;;;;;;84181.758;;87173.41258064515;68382.65741935483;1936.9868695652171;1063.8461538461538;;;2298.103;3.3186666666666667;;2700.751333333333;;;;3195.89;290.98333333333335;456.875;;75571.28571428571;;;;2056.278;;;;;;1406.5773333333334;;;;;;;;;;;;;;120.8594;;;;;;1694.2824999999998;;;71144.0;;;
01/18/2011;1.6762000000000001;;;;;1680.267;;;;134.0625;97.75;9873.0;;1709.8260000000002;;27.315;;;;;;;;;;;;;84211.568;;87400.77032258065;68468.92129032259;1933.392130434783;1062.0384615384614;;;2301.2294;3.1569999999999996;;2702.565666666667;;;;3217.6220000000008;290.45;456.875;;75878.0;;;;2047.3576666666668;;;;;;1400.057;;;;;;;;;;;;;;120.5938;;;;;;1687.639;;;71434.0;;;
01/19/2011;1.6715;;;;;1684.2896666666668;;;;133.7813;99.72;9730.0;;1700.5865;;27.905;;;;;;;;;;;;;84219.12599999999;;87805.00000000001;68547.15258064515;1930.496173913044;1060.3076923076924;;;2316.558;3.086999999999999;;2700.6839999999997;;;;3217.6220000000008;286.8333333333333;456.875;;74879.14285714286;;;;2063.520666666667;;;;;;1391.1533333333334;;;;;;;;;;;;;;120.7813;;;;;;1683.685;;;70450.0;;;
01/20/2011;1.6724999999999999;;;;;1656.9039999999998;;;;133.375;99.69;9635.0;;1693.8342499999999;;27.65;;;;;;;;;;;;;84169.276;;87707.63354838708;68587.71677419354;1925.3225217391307;1060.576923076923;;;2309.6908;3.1316666666666664;;2680.3613333333337;;;;3217.6220000000008;286.65;458.091;;74309.28571428571;;;;2035.439333333333;;;;;;1391.436;;;;;;;;;;;;;;119.8281;;;;;;1680.2945;;;69970.0;;;
01/21/2011;1.6702;;;;;1660.397;;;;133.75;99.33499999999998;9586.0;;1699.7465000000002;;28.032;;;;;;;;;;;;;84200.83;;87685.73322580647;68576.19709677422;1957.1082916666667;1066.6538461538462;;;2330.3324000000002;3.1723333333333334;;2696.9353333333333;;;;3217.6220000000008;296.0333333333333;458.091;;73768.71428571429;;;;2040.5349999999999;;;;;;1390.3596666666665;;;;;;;;;;;;;;120.1563;;;;;;1681.259;;;69463.0;;;
01/22/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/23/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/24/2011;1.6715;;;;;1677.6360000000002;;;;134.0;99.64874999999999;9640.0;;1700.19575;;27.995;;;;;;;;;;;;;84030.84800000001;;87642.69903225805;68491.49419354838;1958.9005833333333;1067.3076923076924;;;2338.9316;3.1510000000000007;;2695.93;;;;3217.6220000000008;295.05;458.091;;74216.71428571429;;;;2046.2249999999997;;;;;;1392.118;;;;;;;;;;;;;;120.2344;;;;;;1680.0324999999998;;;69842.0;;;
01/25/2011;1.674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/26/2011;1.6688000000000005;;;;;1667.8186666666668;;;;133.7813;99.99375;9560.0;;1694.0079999999998;;27.672000000000004;;;;;;;;;;;;;83953.004;;87366.70806451612;68372.14580645163;1994.2627200000006;1068.2857142857142;;;2341.8589999999995;3.2319999999999993;;2672.2256666666667;;;;3217.6220000000008;297.21666666666664;458.091;;73352.0;;;;2042.8513333333333;;;;;;1389.3675;;;;;;;;;;;;;;120.25;;;;;;1677.6;;;68996.0;;;
01/27/2011;1.6786999999999996;;;;;1670.868333333333;;;;133.5313;98.99125000000001;9499.0;;1707.7925;;27.062;;;;;;;;;;;;;83960.744;;88004.19935483871;68369.5358064516;2002.66716;1070.9642857142858;;;2355.7158000000004;3.2956666666666665;;2691.42;;;;3221.777;296.65;458.091;;72575.14285714286;;;;2040.5703333333333;;;;;;1399.3680000000002;;;;;;;;;;;31.15;;;120.6719;;;;;;1685.814;;;68265.0;;;
01/28/2011;1.6776;;;;;1680.7473333333335;;;;133.1563;99.67875000000001;9310.0;;1703.55975;;26.836000000000002;;;;;;;;;;;;;84020.422;;88102.48096774195;68409.80516129032;2007.46584;1068.392857142857;;;2347.6850000000004;3.345172413793103;;2688.3896666666665;;;;3221.777;307.69;458.091;;71205.85714285714;;;;2066.4286666666667;;;;;;1389.2626666666667;;;;;;;;;;;31.5;;;121.1563;;;;;;1691.191;;;66898.0;;;
01/29/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/30/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/31/2011;1.6739000000000002;;;;;1675.8159333333333;;;;133.3438;100.27125;9291.0;;1687.64395;;26.920000000000005;;;;;;;;;;;;;84066.42;;87186.30516129031;68238.11903225808;1997.7446;1067.142857142857;;;2346.5638000000004;3.3555172413793097;;2701.3108333333334;;;;3221.777;309.6;453.875;;70993.85714285714;;;;2057.2763333333332;;;;;;1382.338;;;;;;;;;;;31.55;;;120.7969;;;;;;1679.546;;;66689.0;;;
02/01/2011;1.666;;;;;1694.6669499999998;;;;133.6563;101.26571428571428;9437.0;;1693.3002000000001;;26.874000000000002;;;;;;;;;;;;;84073.79000000001;;87211.74687499998;69221.095625;1982.611;1062.1923076923076;;;2350.4802;3.2986666666666666;;2700.1188333333334;;;;3221.777;319.85;453.875;;72435.0;;;;2057.382333333333;;;;;;1386.9873333333333;;;;;;;;;;;31.8;;;120.2969;;;;;;1673.539;;;68521.0;;;
02/02/2011;1.6666000000000003;;;;;1695.6386666666667;;;;133.7188;101.0657142857143;9476.0;;1705.7153333333333;;27.144;;;;;;;;;;;;;84144.478;;87562.23774193549;68461.47612903226;1995.0113333333331;1067.7692307692307;;;2360.1314;3.3256666666666663;;2721.9115;;;;3221.777;319.66999999999996;461.409;;71065.0;;;;2062.1980000000003;;;;;;1392.4065;;;;;;;;;;;31.8;;;119.8906;;;;;;1677.776;;;67243.0;;;
02/03/2011;1.6695999999999995;;;;;1709.9316666666666;;;;133.375;101.96714285714286;9478.0;;1706.4686666666666;;27.107999999999997;;;;;;;;;;;;;84154.354;;87336.04580645163;68377.55322580645;1996.7664166666666;1064.3461538461538;;;2337.8632000000002;3.4;;2721.2395;;;;3221.777;319.56;461.409;;71193.0;;;;2069.5335000000005;;;;;;1392.683;;;;;;;;;;;31.8;;;119.4375;;;;;;1679.285;;;67350.5;;;
02/04/2011;1.6735000000000002;;;;;1708.8796666666665;;;;133.2188;101.83375;9274.0;;1712.1866666666665;;26.85;;;;;;;;;;;;;84097.63999999998;;87169.28031249999;68198.29161290322;2004.1471666666666;1066.2692307692307;;;2332.7488;3.5103225806451612;;2720.3779999999997;;;;3221.777;318.71;461.409;;69525.71428571429;;;;2051.618;;;;;;1402.594;;;;;;;;;;;31.65;;;118.5781;;;;;;1684.646;;;65756.0;;;
02/05/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/06/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/07/2011;1.6784;;;;;1715.9566666666667;;;;133.0938;102.20124999999999;9278.0;;1715.857;;27.124000000000002;;;;;;;;;;;;;83938.16400000002;;87298.66093749998;68273.99774193547;2067.9715199999996;1066.576923076923;;;2330.411;3.4499999999999997;;2724.5325000000003;;;;3221.777;319.91999999999996;461.409;;69639.57142857143;;;;2054.8225;;;;;;1406.218;;;;;;;;;;;31.65;;;118.6094;;;;;;1687.306;;;65887.5;;;
02/08/2011;1.666;;;;;1708.771;;;;132.625;101.93857142857142;9316.0;;1697.397;;27.327999999999996;;;;;;;;;;;;;84081.66;;86403.59499999999;68661.40548387097;2040.9141599999996;1069.576923076923;;;2332.0464;3.457419354838709;;2703.2569999999996;;;;3222.42;317.61;461.409;;70067.0;;;;2050.175;;;;;;1401.1256666666668;;;;;;;;;;;31.65;;;117.9844;;;;;;1673.514;;;66333.5;;;
02/09/2011;1.6599999999999997;;;;;1692.6849999999997;;;;132.6563;102.24857142857142;9085.0;;1688.58;;27.746000000000002;;;;;;;;;;;;;84204.75;;86304.86875;68739.3077419355;2029.4810000000004;1074.423076923077;;;2331.6845999999996;3.521290322580645;;2694.1365;;;;3222.42;324.46000000000004;461.409;;68337.28571428571;;;;2033.2035;;;;;;1389.5772499999998;;;;;;;;;;;31.96;;;118.5781;;;;;;1668.201;;;64675.5;;;
02/10/2011;1.6682000000000001;;;;;1690.4766666666667;;;;132.3438;102.94714285714288;9125.0;;1692.2296666666668;;27.877999999999997;;;;;;;;;;;;;84157.576;;86935.07437500001;68587.20064516128;2041.0428399999996;1077.2692307692307;;;2329.5178;3.588387096774193;;2711.692;;;;3222.42;326.21;461.409;;68837.85714285714;;;;2022.6145000000001;;;;;;1392.0812499999997;;;;;;;;;;;32.0;;;118.125;;;;;;1676.723;;;65125.0;;;
02/11/2011;1.6649999999999996;;;;;1678.4313333333332;;;;132.4063;103.06857142857143;9302.0;;1700.702;;27.916000000000004;;;;;;;;;;;;;84122.22400000002;;86227.78968750003;68572.48225806453;2031.2052399999998;1079.6923076923076;;;2305.5027999999998;3.7045161290322586;;2685.4365;;;;3222.42;323.69;462.0;;70173.42857142857;;;;2009.527;;;;;;1391.6729999999998;;;;;;;;;;;29.905;;;118.5;;;;;;1672.319;;;66307.5;;;
02/12/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/13/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/14/2011;1.6675999999999997;;;;;1687.039;;;;132.3125;103.47571428571429;9412.0;;1703.8730000000003;;28.160000000000004;;;;;;;;;;;;;84006.68000000001;;85904.88124999999;68473.59967741933;2029.0691600000002;1082.3076923076924;;;2303.1115000000004;3.857741935483871;;2691.6130000000003;;;;3222.42;328.87;462.0;;70945.0;;;;2017.5835000000002;;;;;;1396.1837500000001;;;;;;;;;;;29.805;;;118.6094;;;;;;1679.641;;;67025.5;;;
02/15/2011;1.6686999999999999;;;;;1681.337666666667;;;;132.5625;104.22428571428573;9433.0;;1703.8596666666665;;27.938;;;;;;;;;;;;;84005.962;;85935.5296875;68611.7035483871;2025.4520799999998;1099.2307692307693;;;2307.6076666666663;3.8858064516129036;;2711.4314999999997;;;;3222.42;330.16999999999996;462.0;;70698.28571428571;;;;2007.1045000000001;;;;;;1386.8127499999998;;;;;;;;;;;29.314999999999998;;;118.6406;;;;;;1680.3555000000001;;;66806.5;;;
02/16/2011;1.67;;;;;1681.1779999999999;;;;132.6563;102.87555555555554;9595.0;;1709.6736666666666;;27.483999999999998;;;;;;;;;;;;;84018.236;;86160.61062499999;68864.8764516129;2023.71408;1088.8846153846155;;;2314.9725000000003;3.849677419354838;;2701.2475000000004;;;;;329.99;462.0;;71951.0;;;;2009.7175;;;;;;1391.73375;;;;;;;;;;;28.835;;;118.5938;;;;;;1681.9470000000001;;;67888.0;;;
02/17/2011;1.6617000000000002;;;;;1693.9099999999999;;;;132.8125;103.07777777777778;9606.0;;1702.1409999999998;;27.75;;;;;;;;;;;;;84048.75600000001;;85670.29156249999;69040.51903225806;2009.2226400000006;1087.8461538461538;;;2309.199666666667;3.8241935483870964;;2701.7725;;;;;337.90999999999997;462.0;;72732.5;;;;2007.5900000000001;;;;;;1390.29625;;;;;;;;;;;29.38;;;119.0156;;;;;;1671.9429999999998;;;68514.0;;;
02/18/2011;1.6633;;;;;1697.9060000000002;;159.3125;;132.8125;103.59666666666668;9631.0;;1702.6583333333335;;27.652000000000005;;;;;;;;;;;;;84030.188;;86084.77781249997;68663.705625;2011.16696;1088.576923076923;;;2322.450833333334;3.7777419354838724;;2713.578;;;;;345.68;462.0;;73227.66666666667;;;;2011.13;;;;;;1392.8735000000001;;;;;;;;;;;29.29;;;119.0063;;;;;;1672.0945000000002;;;69576.0;;;
02/19/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/20/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/21/2011;1.6670000000000003;;;;;1692.8716666666667;;159.3125;;132.8125;103.66222222222223;9522.0;;1707.8280000000002;;27.412;;;;;;;;;;;;;83981.646;;86255.10187500002;68600.06624999999;2018.11316;1095.2692307692307;;;2327.7565;3.7748387096774203;;2716.9979999999996;;;;;348.13;461.228;;72324.83333333333;;;;2016.0414999999998;;;;;;1390.9167499999999;;;;;;;;;;;29.18;;;119.0063;;;;;;1675.3905;;;68708.5;;;
02/22/2011;1.6727000000000003;;;;;1677.6966666666667;;160.3437;;133.1875;103.92636363636365;9414.0;;1702.8056666666664;;27.278000000000002;;;;;;;;;;;;;83998.65800000001;;86583.82656249999;68712.06749999998;2021.0207999999998;1105.1538461538462;;;2329.5916666666667;3.7509677419354843;;2707.476;;;;;352.22;461.228;;71364.83333333333;;;;2029.424;;;;;;1385.1685;;;;;;;;;;;28.22;;;120.0938;;;;;;1678.399;;;67812.5;;;
02/23/2011;1.6745;;;;;1685.9260000000002;;159.0625;;133.25;103.50272727272727;9524.0;;1700.8100000000002;;27.342000000000002;;;;;;;;;;;;;83999.128;;86615.63125;68660.47718749999;2026.9343999999996;1104.9615384615386;;;2349.4689999999996;3.7951612903225813;;2723.405;;;;;346.65;461.228;;71903.16666666667;;;;2049.442333333333;;;;;;1381.4520000000002;;;;;;;;;;;28.35;;;119.15625;;;;;;1682.1059999999998;;;68320.5;;;
02/24/2011;1.6649999999999996;;;;;1686.3246666666666;;159.5937;;133.4375;103.40545454545455;9482.0;;1702.7763333333332;;27.354000000000003;;;;;;;;;;;;;83852.552;;85943.51999999999;68724.29749999999;2012.7962800000005;1112.0384615384614;;;2343.1600000000003;3.8212903225806456;;2695.2459999999996;;;;;339.28000000000003;461.228;;72047.5;;;;2058.2346666666667;;;;;;1374.8584999999998;;;;;;;;;;;28.445;;;119.41409999999999;;;;;;1671.2945;;;68424.5;;;
02/25/2011;1.6622;;;;;1698.0683333333334;;159.8437;;133.625;103.34636363636363;9494.0;;1707.0626666666667;;27.7175;;;;;;;;;;;;;83864.54199999999;;86260.14874999996;68800.41406249999;2009.1308;1112.6538461538462;;;2330.5203333333334;3.7943333333333324;;2682.9365;;;;;342.21999999999997;461.228;;71798.66666666667;;;;2053.500666666667;;;;;;1379.23175;;;;;;;;;;;29.16;;;119.5547;;;;;;1668.4015;;;68205.5;;;
02/26/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/27/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/28/2011;1.6663999999999999;;;;;1699.1136666666664;;160.6562;;133.75;102.88818181818182;9565.0;;1716.1066666666666;;28.15;;;;;;;;;;;;;83808.94200000001;;86336.92781250001;68836.7903125;2006.74876;1112.6538461538462;;;2335.1659999999997;3.818666666666666;;2709.2995;;;;;347.2900000000001;461.228;;72266.83333333333;;;;2048.489;;;;;;1378.92075;;;;;;;;;;;28.990000000000002;;;119.70315;;;;;;1666.8615;;;68671.0;;;
03/01/2011;1.6637999999999997;;;;;1698.5765000000001;;160.3125;;134.0625;102.87600000000002;9420.0;;1714.1363333333331;;28.49;;;;;;;;;;;;;83900.78600000001;;86289.78781250001;68900.635625;2002.89448;1101.4166666666667;;;2336.5828333333334;3.906333333333333;;2711.3395;;;;;343.83000000000004;471.55300000000005;;71017.33333333333;;;;2056.995;;;;;;1378.101;;;;;;;;;;;29.1;;;119.125;;;;;;1666.8725;;;67454.5;;;
03/02/2011;1.6595;;;;;1697.644;;160.7187;;134.1875;102.742;9562.0;;1723.1846666666668;;29.002499999999998;;;;;;;;;;;;;83953.048;;85471.5070967742;67819.24387096772;2026.1866153846156;1107.8333333333333;;;2348.8958;3.9400000000000004;;2722.5679999999998;;;;;343.58000000000004;471.55300000000005;;71991.5;;;;2061.2729999999997;;;;;;1380.1983333333335;;;;;;;;;;;29.64;;;118.7188;;;;;;1668.2220000000002;;;68421.0;;;
03/03/2011;1.6515999999999997;;;;;1687.1866666666665;;161.4375;;134.0625;102.58200000000002;9649.0;;1715.622;;29.0075;;;;;;;;;;;;;83939.46200000001;;84893.51483870969;67638.22741935482;2017.366192307693;1114.2083333333333;;;2351.4388;4.0233333333333325;;2699.49;;;;;349.58;471.55300000000005;;72969.5;;;;2034.5796666666665;;;;;;1384.128;;;;;;;;;;;30.0;;;117.8281;;;;;;1665.4055;;;69320.5;;;
03/04/2011;1.6441;;;;;1673.6034999999997;;159.5937;;134.0;102.325;9635.0;;1707.6393333333333;;29.087500000000002;;;;;;;;;;;;;83950.606;;84730.5564516129;67691.75193548386;2004.533;1111.9583333333333;;;2347.0629999999996;4.0793333333333335;;2686.011;;;;;347.82;471.55300000000005;;72901.5;;;;2030.1855;;;;;;1377.4539999999997;;;;;;;;;;;30.01;;;118.625;;;;;;1657.2824999999998;;;69303.0;;;
03/05/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/06/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/07/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/08/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/09/2011;1.6564;;;;;1683.0625;;162.0625;;134.6562;103.2;9476.0;;1725.4660000000003;;29.1875;;;;;;;;;;;;;83953.046;;85715.91967741937;67716.22483870968;2016.344692307692;1107.875;;;2348.2072;4.107666666666666;;2693.657;;;;;371.55000000000007;471.55300000000005;;72065.16666666667;;;;2034.545;;;;;;1391.287;;;;;;;;;;;29.189999999999998;;;118.9219;;;;;;1667.7175000000002;;;68397.5;;;
